name;content;description;steps;mood;location;duration;image_key;preparation_seconds;repeat_mode;execution_plan
Repos mental tranquille sur une pause dehors - 30 min;Laisse ton attention se reposer quelques minutes.;Un temps simple pour relâcher les tensions et retrouver une sensation de disponibilité.;1) Éloigne une source de bruit ou d'écran si possible. 2) Respire calmement. 3) Reste dans le calme. 4) Reviens progressivement. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;Mitigé;Extérieur;30;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":15,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans une position confortable."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste au calme, sans chercher à faire autre chose."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Relâche le visage, les épaules et la mâchoire."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reviens doucement à ce qui t'entoure."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Hydratation douce minimale sur une pause dehors - 30 min;Prends le temps de boire tranquillement.;Une pause accessible qui ne demande presque aucune préparation.;1) Pose ton téléphone si possible. 2) Bois quelques gorgées. 3) Respire tranquillement. 4) Reprends quand tu es prêt. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;À plat;Extérieur;30;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":30,""steps"":[{""kind"":""instruction"",""text"":""Prends de l'eau ou une boisson simple si tu en as une."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Bois quelques gorgées lentement."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Fais une courte pause entre les gorgées."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Termine tranquillement et reprends ton rythme."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Récupération express claire sans matériel - 30 min;Relâche une tension à la fois.;Une pause de récupération qui ne demande ni matériel, ni préparation.;1) Relâche les épaules. 2) Desserre la mâchoire. 3) Change doucement de position. 4) Reste quelques instants sans sollicitation. Si tu es en transport ou entouré, fais la version discrète sans gestes visibles.;En forme;N'importe où;30;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans la position la moins fatigante possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Relâche les épaules, le visage et la mâchoire."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants sans sollicitation."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends très progressivement."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Souffle tranquille accessible sans matériel - 30 min;Installe un rythme respiratoire simple.;Une pause accessible, adaptée aux moments où tu veux ralentir sans t'isoler complètement.;1) Installe-toi confortablement. 2) Inspire lentement par le nez. 3) Expire un peu plus longtemps. 4) Continue sans forcer jusqu'à la fin. Si tu es en transport ou entouré, fais la version discrète sans gestes visibles.;Mitigé;N'importe où;30;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":10,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi confortablement et relâche les épaules."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Inspire lentement par le nez."",""duration_seconds"":4,""auto_advance"":true,""loop"":true},{""kind"":""exercise"",""text"":""Expire doucement, un peu plus longtemps."",""duration_seconds"":6,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Respire naturellement quelques instants."",""duration_seconds"":10,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends tes repères doucement."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Pause calme récupération sans matériel - 30 min;Laisse ton attention se reposer quelques minutes.;Une pause douce qui peut se faire presque partout, même avec peu d'énergie.;1) Pose ce que tu fais. 2) Réduis les distractions si possible. 3) Regarde un point fixe ou ferme les yeux. 4) Reprends doucement. Si tu es en transport ou entouré, fais la version discrète sans gestes visibles.;À plat;N'importe où;30;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":15,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans une position confortable."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste au calme, sans chercher à faire autre chose."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Relâche le visage, les épaules et la mâchoire."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reviens doucement à ce qui t'entoure."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Verre d'eau posé active dans un coin calme - 5 min;Prends le temps de boire tranquillement.;Un geste simple de soin, utile quand tu veux te poser sans lancer une activité longue.;1) Prends de l'eau ou une boisson simple. 2) Bois lentement. 3) Fais une pause entre les gorgées. 4) Termine sans te presser.;En forme;Maison;5;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":300,""repeat_mode"":""until_duration"",""default_rest_seconds"":30,""steps"":[{""kind"":""instruction"",""text"":""Prends de l'eau ou une boisson simple si tu en as une."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Bois quelques gorgées lentement."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Fais une courte pause entre les gorgées."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Termine tranquillement et reprends ton rythme."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Rafraîchissement simple dans un coin calme - 5 min;Prends soin de toi avec ce que tu as.;Une activité de soin personnel avec une alternative si tu n'as pas le matériel nécessaire.;1) Utilise une crème si tu en as. 2) Sinon, masse doucement tes mains. 3) Relâche les doigts. 4) Termine quand tu te sens plus confortable. Si tu n'as aucun produit sous la main, choisis l'alternative sans matériel.;Mitigé;Maison;5;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":300,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Choisis un geste de soin simple avec ce que tu as."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Applique un soin si disponible, sinon masse doucement tes mains."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Relâche les mains et respire calmement."",""duration_seconds"":20,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Observe la sensation de confort avant de reprendre."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Environnement calme sans effort dans un coin calme - 5 min;Change une petite chose qui te gêne.;Une activité simple pour réduire l'inconfort sans te lancer dans du rangement ou de la productivité.;1) Change légèrement de position. 2) Relâche les épaules. 3) Éloigne une source de gêne si possible. 4) Reste quelques instants.;À plat;Maison;5;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":300,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Repère une petite source d'inconfort."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Ajuste ta posture, ton éclairage ou ton environnement."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants pour sentir si c'est mieux."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Garde uniquement l'ajustement qui t'aide."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Lumière douce posée dans un endroit calme - 5 min;Installe-toi dans une position plus agréable.;Un petit ajustement pour rendre le moment présent plus agréable.;1) Change légèrement de position. 2) Relâche les épaules. 3) Éloigne une source de gêne si possible. 4) Reste quelques instants. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;En forme;Extérieur;5;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":300,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Repère une petite source d'inconfort."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Ajuste ta posture, ton éclairage ou ton environnement."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants pour sentir si c'est mieux."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Garde uniquement l'ajustement qui t'aide."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Notifications coupées douce dehors - 5 min;Coupe les sollicitations numériques quelques minutes.;Un moment simple pour laisser ton attention respirer.;1) Ferme les applications inutiles. 2) Éloigne l'écran de ton regard. 3) Observe ce qui t'entoure. 4) Reviens doucement. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;Mitigé;Extérieur;5;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":300,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Mets ton téléphone en silencieux ou éloigne l'écran si possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste sans écran et laisse ton attention se reposer."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Regarde autour de toi ou ferme les yeux quelques instants."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends seulement ce qui est nécessaire."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Tension relâchée légère dehors - 5 min;Relâche une tension à la fois.;Un temps court pour relâcher le corps et l'attention sans effort particulier.;1) Pose tes mains. 2) Relâche le visage. 3) Respire doucement. 4) Laisse passer quelques minutes sans objectif. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;À plat;Extérieur;5;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":300,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans la position la moins fatigante possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Relâche les épaules, le visage et la mâchoire."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants sans sollicitation."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends très progressivement."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Pause calme équilibrée partout - 5 min;Prends un moment sans objectif.;Une pause douce qui peut se faire presque partout, même avec peu d'énergie.;1) Trouve une position confortable. 2) Relâche le visage. 3) Laisse passer quelques minutes sans sollicitation. 4) Termine tranquillement. Si tu es en transport ou entouré, fais la version discrète sans gestes visibles.;En forme;N'importe où;5;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":300,""repeat_mode"":""until_duration"",""default_rest_seconds"":15,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans une position confortable."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste au calme, sans chercher à faire autre chose."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Relâche le visage, les épaules et la mâchoire."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reviens doucement à ce qui t'entoure."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
