name;content;description;steps;mood;location;duration;image_key;preparation_seconds;repeat_mode;execution_plan
Dessine une maison volante en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine le calme en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine un soleil en 10 traits en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Transforme une pomme en personnage en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Pars d'un cercle dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un explorateur dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine un poisson extraterrestre dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine une histoire en 3 cases dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine une chaussure dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine ton premier vélo dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine un restaurant sous-marin dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine la joie avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine un poisson sans lever le doigt avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Transforme une chaise en véhicule avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Pars d'un carré avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine un boulanger avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine un dragon minuscule avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine une rencontre improbable avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine une tasse avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine un souvenir de vacances avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine une ville dans les nuages avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine la curiosité avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine une fleur en une ligne avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Transforme une tasse en château avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Pars d'un triangle avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine un astronaute avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine un animal à six pattes avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine une chute drôle avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine une plante proche de toi avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine ton ancien cartable avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine un dragon jardinier avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine la surprise avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un arbre en 30 secondes en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Transforme un nuage en animal en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Pars d'un rectangle en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine un musicien en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine une tortue volante en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine un héros maladroit en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine tes clés en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine une cour de récréation avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine un vélo volant avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine la sérénité avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine un cœur stylisé avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Transforme une chaussure en maison avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Pars d'une spirale avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine un pirate avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine un renard de cristal en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine un trésor caché en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine une lampe en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine ton goûter préféré en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine une bibliothèque magique en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine la confiance en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine une montagne simple en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Transforme une lampe en robot avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Pars d'un zigzag avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine une inventrice avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine un monstre gentil avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine une poursuite amusante avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine une fenêtre avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine une fête d'anniversaire avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
